epoch,batch,n_batches,running_loss
2,1500,7434,0.342086
2,1550,7434,0.341955
2,1600,7434,0.341892
2,1650,7434,0.341703
2,1700,7434,0.341695
2,1750,7434,0.341841
2,1800,7434,0.341820
2,1850,7434,0.341909
2,1900,7434,0.341859
2,1950,7434,0.341857
2,2000,7434,0.341876
2,2050,7434,0.341736
2,2100,7434,0.341620
2,2150,7434,0.341559
2,2200,7434,0.341381
2,2250,7434,0.341401
2,2300,7434,0.341277
2,2350,7434,0.341217
2,2400,7434,0.341161
2,2450,7434,0.341155
2,2500,7434,0.341032
2,2550,7434,0.340950
2,2600,7434,0.340795
2,2650,7434,0.340624
2,2700,7434,0.340484
2,2750,7434,0.340314
2,2800,7434,0.340224
2,2850,7434,0.340175
2,2900,7434,0.340163
2,2950,7434,0.340105
2,3000,7434,0.340017
2,3050,7434,0.340002
2,3100,7434,0.339902
2,3150,7434,0.339814
2,3200,7434,0.339776
2,3250,7434,0.339653
2,3300,7434,0.339606
2,3350,7434,0.339545
2,3400,7434,0.339497
2,3450,7434,0.339426
2,3500,7434,0.339373
2,3550,7434,0.339307
2,3600,7434,0.339322
2,3650,7434,0.339276
2,3700,7434,0.339166
2,3750,7434,0.339071
2,3800,7434,0.338979
2,3850,7434,0.338869
2,3900,7434,0.338747
2,3950,7434,0.338713
2,4000,7434,0.338603
2,4050,7434,0.338559
2,4100,7434,0.338509
2,4150,7434,0.338383
2,4200,7434,0.338336
2,4250,7434,0.338289
2,4300,7434,0.338260
2,4350,7434,0.338157
2,4400,7434,0.338060
2,4450,7434,0.337995
2,4500,7434,0.337913
2,4550,7434,0.337738
2,4600,7434,0.337669
2,4650,7434,0.337556
2,4700,7434,0.337523
2,4750,7434,0.337428
2,4800,7434,0.337335
2,4850,7434,0.337263
2,4900,7434,0.337192
2,4950,7434,0.337088
2,5000,7434,0.336978
2,5050,7434,0.336927
2,5100,7434,0.336904
2,5150,7434,0.336841
2,5200,7434,0.336767
2,5250,7434,0.336698
2,5300,7434,0.336647
2,5350,7434,0.336616
2,5400,7434,0.336593
2,5450,7434,0.336596
2,5500,7434,0.336494
2,5550,7434,0.336466
2,5600,7434,0.336376
2,5650,7434,0.336283
2,5700,7434,0.336261
2,5750,7434,0.336180
2,5800,7434,0.336105
2,5850,7434,0.335985
2,5900,7434,0.335948
2,5950,7434,0.335866
2,6000,7434,0.335807
2,6050,7434,0.335807
2,6100,7434,0.335705
2,6150,7434,0.335708
2,6200,7434,0.335660
2,6250,7434,0.335583
2,6300,7434,0.335509
2,6350,7434,0.335446
2,6400,7434,0.335432
2,6450,7434,0.335409
2,6500,7434,0.335315
2,6550,7434,0.335262
2,6600,7434,0.335251
2,6650,7434,0.335169
2,6700,7434,0.335031
2,6750,7434,0.334965
2,6800,7434,0.334916
2,6850,7434,0.334849
2,6900,7434,0.334774
2,6950,7434,0.334687
2,7000,7434,0.334627
2,7050,7434,0.334569
2,7100,7434,0.334505
2,7150,7434,0.334470
2,7200,7434,0.334427
2,7250,7434,0.334413
2,7300,7434,0.334333
2,7350,7434,0.334230
2,7400,7434,0.334136
3,50,7434,0.328239
3,100,7434,0.324980
3,150,7434,0.324274
3,200,7434,0.325351
3,250,7434,0.326728
3,300,7434,0.326766
3,350,7434,0.327142
3,400,7434,0.326871
3,450,7434,0.327756
3,500,7434,0.328220
3,550,7434,0.328243
3,600,7434,0.328016
3,650,7434,0.328482
3,700,7434,0.328266
3,750,7434,0.328531
3,800,7434,0.328381
3,850,7434,0.328386
3,900,7434,0.328209
3,950,7434,0.327920
3,1000,7434,0.327485
3,1050,7434,0.327070
3,1100,7434,0.326904
3,1150,7434,0.327084
3,1200,7434,0.326793
3,1250,7434,0.326546
3,1300,7434,0.326316
3,1350,7434,0.326361
3,1400,7434,0.326445
3,1450,7434,0.326366
3,1500,7434,0.326238
3,1550,7434,0.326224
3,1600,7434,0.326377
