epoch,true_class,pred_class,value
2,Arable land,"Beaches, dunes, sands",0.000141
2,Arable land,Inland wetlands,0.002413
2,Arable land,Coastal wetlands,0.0
2,Arable land,Inland waters,0.038824
2,Arable land,Marine waters,0.003981
2,Permanent crops,Urban fabric,0.248619
2,Permanent crops,Industrial or commercial units,0.008517
2,Permanent crops,Arable land,0.426911
2,Permanent crops,Permanent crops,0.367058
2,Permanent crops,Pastures,0.020143
2,Permanent crops,Complex cultivation patterns,0.339434
2,Permanent crops,Land principally occupied by agriculture,0.0
2,Permanent crops,Agro-forestry areas,0.196593
2,Permanent crops,Broad-leaved forest,0.322974
2,Permanent crops,Coniferous forest,0.015308
2,Permanent crops,Mixed forest,0.124079
2,Permanent crops,Natural grassland and sparsely vegetated areas,0.000576
2,Permanent crops,"Moors, heathland and sclerophyllous vegetation",0.00023
2,Permanent crops,"Transitional woodland, shrub",0.231354
2,Permanent crops,"Beaches, dunes, sands",0.00023
2,Permanent crops,Inland wetlands,0.00023
2,Permanent crops,Coastal wetlands,0.0
2,Permanent crops,Inland waters,0.009208
2,Permanent crops,Marine waters,0.004144
2,Pastures,Urban fabric,0.174802
2,Pastures,Industrial or commercial units,0.005364
2,Pastures,Arable land,0.409608
2,Pastures,Permanent crops,0.019873
2,Pastures,Pastures,0.54563
2,Pastures,Complex cultivation patterns,0.182018
2,Pastures,Land principally occupied by agriculture,0.0
2,Pastures,Agro-forestry areas,0.094887
2,Pastures,Broad-leaved forest,0.242254
2,Pastures,Coniferous forest,0.129732
2,Pastures,Mixed forest,0.262628
2,Pastures,Natural grassland and sparsely vegetated areas,0.005287
2,Pastures,"Moors, heathland and sclerophyllous vegetation",0.0
2,Pastures,"Transitional woodland, shrub",0.070191
2,Pastures,"Beaches, dunes, sands",0.0
2,Pastures,Inland wetlands,0.005479
2,Pastures,Coastal wetlands,0.0
2,Pastures,Inland waters,0.021069
2,Pastures,Marine waters,0.008296
2,Complex cultivation patterns,Urban fabric,0.295326
2,Complex cultivation patterns,Industrial or commercial units,0.010081
2,Complex cultivation patterns,Arable land,0.442309
2,Complex cultivation patterns,Permanent crops,0.078457
2,Complex cultivation patterns,Pastures,0.19482
2,Complex cultivation patterns,Complex cultivation patterns,0.485049
2,Complex cultivation patterns,Land principally occupied by agriculture,0.0
2,Complex cultivation patterns,Agro-forestry areas,0.044929
2,Complex cultivation patterns,Broad-leaved forest,0.458582
2,Complex cultivation patterns,Coniferous forest,0.091709
2,Complex cultivation patterns,Mixed forest,0.258287
2,Complex cultivation patterns,Natural grassland and sparsely vegetated areas,0.005324
2,Complex cultivation patterns,"Moors, heathland and sclerophyllous vegetation",7.6e-05
2,Complex cultivation patterns,"Transitional woodland, shrub",0.137846
2,Complex cultivation patterns,"Beaches, dunes, sands",3.8e-05
2,Complex cultivation patterns,Inland wetlands,0.000831
2,Complex cultivation patterns,Coastal wetlands,0.0
2,Complex cultivation patterns,Inland waters,0.014649
2,Complex cultivation patterns,Marine waters,0.003096
2,Land principally occupied by agriculture,Urban fabric,0.0
2,Land principally occupied by agriculture,Industrial or commercial units,0.0
2,Land principally occupied by agriculture,Arable land,0.0
2,Land principally occupied by agriculture,Permanent crops,0.0
2,Land principally occupied by agriculture,Pastures,0.0
2,Land principally occupied by agriculture,Complex cultivation patterns,0.0
2,Land principally occupied by agriculture,Land principally occupied by agriculture,0.0
2,Land principally occupied by agriculture,Agro-forestry areas,0.0
2,Land principally occupied by agriculture,Broad-leaved forest,0.0
2,Land principally occupied by agriculture,Coniferous forest,0.0
2,Land principally occupied by agriculture,Mixed forest,0.0
2,Land principally occupied by agriculture,Natural grassland and sparsely vegetated areas,0.0
2,Land principally occupied by agriculture,"Moors, heathland and sclerophyllous vegetation",0.0
2,Land principally occupied by agriculture,"Transitional woodland, shrub",0.0
2,Land principally occupied by agriculture,"Beaches, dunes, sands",0.0
2,Land principally occupied by agriculture,Inland wetlands,0.0
2,Land principally occupied by agriculture,Coastal wetlands,0.0
2,Land principally occupied by agriculture,Inland waters,0.0
2,Land principally occupied by agriculture,Marine waters,0.0
2,Agro-forestry areas,Urban fabric,0.030526
2,Agro-forestry areas,Industrial or commercial units,0.002697
2,Agro-forestry areas,Arable land,0.475788
2,Agro-forestry areas,Permanent crops,0.109354
2,Agro-forestry areas,Pastures,0.02268
2,Agro-forestry areas,Complex cultivation patterns,0.037882
2,Agro-forestry areas,Land principally occupied by agriculture,0.0
2,Agro-forestry areas,Agro-forestry areas,0.796494
2,Agro-forestry areas,Broad-leaved forest,0.444649
2,Agro-forestry areas,Coniferous forest,0.000981
2,Agro-forestry areas,Mixed forest,0.061297
2,Agro-forestry areas,Natural grassland and sparsely vegetated areas,0.0
2,Agro-forestry areas,"Moors, heathland and sclerophyllous vegetation",0.0
2,Agro-forestry areas,"Transitional woodland, shrub",0.181684
2,Agro-forestry areas,"Beaches, dunes, sands",0.0
2,Agro-forestry areas,Inland wetlands,0.0
2,Agro-forestry areas,Coastal wetlands,0.0
2,Agro-forestry areas,Inland waters,0.005149
2,Agro-forestry areas,Marine waters,0.001839
2,Broad-leaved forest,Urban fabric,0.128126
2,Broad-leaved forest,Industrial or commercial units,0.00455
2,Broad-leaved forest,Arable land,0.293978
2,Broad-leaved forest,Permanent crops,0.020318
2,Broad-leaved forest,Pastures,0.115947
2,Broad-leaved forest,Complex cultivation patterns,0.250092
2,Broad-leaved forest,Land principally occupied by agriculture,0.0
2,Broad-leaved forest,Agro-forestry areas,0.120666
2,Broad-leaved forest,Broad-leaved forest,0.640009
2,Broad-leaved forest,Coniferous forest,0.141945
2,Broad-leaved forest,Mixed forest,0.299997
2,Broad-leaved forest,Natural grassland and sparsely vegetated areas,0.028005
2,Broad-leaved forest,"Moors, heathland and sclerophyllous vegetation",0.000622
2,Broad-leaved forest,"Transitional woodland, shrub",0.25792
2,Broad-leaved forest,"Beaches, dunes, sands",0.0
2,Broad-leaved forest,Inland wetlands,0.00308
2,Broad-leaved forest,Coastal wetlands,0.0
2,Broad-leaved forest,Inland waters,0.040439
2,Broad-leaved forest,Marine waters,0.006273
2,Coniferous forest,Urban fabric,0.052232
2,Coniferous forest,Industrial or commercial units,0.00359
2,Coniferous forest,Arable land,0.151944
