epoch,batch,n_batches,running_loss
2,5900,7434,0.336017
2,5950,7434,0.335904
2,6000,7434,0.335802
2,6050,7434,0.335708
2,6100,7434,0.335602
2,6150,7434,0.335556
2,6200,7434,0.335454
2,6250,7434,0.335285
2,6300,7434,0.335246
2,6350,7434,0.335158
2,6400,7434,0.335118
2,6450,7434,0.335058
2,6500,7434,0.334948
2,6550,7434,0.334916
2,6600,7434,0.334853
2,6650,7434,0.334822
2,6700,7434,0.334767
2,6750,7434,0.334717
2,6800,7434,0.334677
2,6850,7434,0.334588
2,6900,7434,0.334517
2,6950,7434,0.334457
2,7000,7434,0.334424
2,7050,7434,0.334401
2,7100,7434,0.334342
2,7150,7434,0.334283
2,7200,7434,0.334223
2,7250,7434,0.334194
2,7300,7434,0.334085
2,7350,7434,0.334012
2,7400,7434,0.333921
