epoch,batch,n_batches,running_loss,batch_loss,lr,batch_f1,batch_acc,batch_prec
7,53,53,0.158048,0.220883,0.00007862,0.370149,0.921053,0.460526
8,10,53,0.140031,0.124354,0.00006805,0.658892,0.953399,0.730485
8,20,53,0.139538,0.122538,0.00006805,0.617661,0.952851,0.717254
8,30,53,0.139356,0.143089,0.00006805,0.543278,0.938048,0.698126
8,40,53,0.138929,0.143924,0.00006805,0.616156,0.943531,0.671357
8,50,53,0.139479,0.132382,0.00006805,0.609327,0.945724,0.691719
8,53,53,0.139604,0.143643,0.00006805,0.457310,0.940790,0.463158
9,10,53,0.128782,0.118151,0.00005647,0.749156,0.953399,0.799077
9,20,53,0.126291,0.134539,0.00005647,0.619802,0.944627,0.684496
9,30,53,0.126568,0.127774,0.00005647,0.636322,0.947368,0.711893
9,40,53,0.126176,0.124789,0.00005647,0.561948,0.947368,0.618838
9,50,53,0.126014,0.099557,0.00005647,0.574387,0.963816,0.569470
9,53,53,0.126442,0.133244,0.00005647,0.422807,0.940789,0.482456
10,10,53,0.111016,0.130190,0.00004453,0.641901,0.951754,0.690098
10,20,53,0.110950,0.113975,0.00004453,0.681100,0.956140,0.773291
10,30,53,0.110129,0.114410,0.00004453,0.633565,0.956140,0.661832
10,40,53,0.108547,0.092930,0.00004453,0.666569,0.963268,0.697349
10,50,53,0.107777,0.103426,0.00004453,0.679429,0.953399,0.725105
10,53,53,0.108420,0.131961,0.00004453,0.384503,0.947368,0.381579
11,10,53,0.097598,0.116593,0.00003295,0.635701,0.951206,0.690560
11,20,53,0.096237,0.099266,0.00003295,0.630840,0.958882,0.666164
11,30,53,0.096687,0.089616,0.00003295,0.725317,0.968202,0.784961
11,40,53,0.095404,0.099635,0.00003295,0.657662,0.962171,0.737309
11,50,53,0.094916,0.079944,0.00003295,0.670086,0.970943,0.745346
11,53,53,0.094221,0.053670,0.00003295,0.476190,0.973684,0.486842
12,10,53,0.086968,0.084045,0.00002238,0.720829,0.969846,0.762539
12,20,53,0.085820,0.085340,0.00002238,0.761699,0.972040,0.806933
12,30,53,0.083928,0.074321,0.00002238,0.717603,0.974232,0.722895
12,40,53,0.082351,0.076651,0.00002238,0.779547,0.967105,0.804189
12,50,53,0.082104,0.087439,0.00002238,0.740147,0.967105,0.773894
12,53,53,0.081855,0.079092,0.00002238,0.450292,0.980263,0.463158
13,10,53,0.077982,0.083618,0.00001345,0.743765,0.968202,0.776566
13,20,53,0.074940,0.072905,0.00001345,0.719437,0.974232,0.744189
13,30,53,0.074034,0.064179,0.00001345,0.809323,0.977522,0.840703
13,40,53,0.073263,0.083290,0.00001345,0.626115,0.966009,0.672955
13,50,53,0.073989,0.069214,0.00001345,0.763996,0.972039,0.787079
13,53,53,0.073075,0.036737,0.00001345,0.578947,0.993421,0.578947
14,10,53,0.070568,0.073325,0.00000667,0.772279,0.977522,0.795228
14,20,53,0.066717,0.057033,0.00000667,0.798842,0.983004,0.804807
14,30,53,0.065716,0.066312,0.00000667,0.729397,0.976425,0.800875
14,40,53,0.067003,0.091081,0.00000667,0.565751,0.962171,0.622285
14,50,53,0.067938,0.078401,0.00000667,0.803834,0.972039,0.812761
14,53,53,0.067609,0.044383,0.00000667,0.350376,0.986842,0.368421
15,10,53,0.063051,0.057317,0.00000244,0.719450,0.980811,0.740087
15,20,53,0.064385,0.074793,0.00000244,0.765704,0.973684,0.795631
15,30,53,0.063351,0.062186,0.00000244,0.776245,0.976974,0.813878
15,40,53,0.063456,0.059521,0.00000244,0.790596,0.975329,0.847720
15,50,53,0.063955,0.065582,0.00000244,0.753231,0.975329,0.769409
15,53,53,0.063516,0.038943,0.00000244,0.557895,0.986842,0.543860
