epoch,batch,n_batches,running_loss,batch_loss,lr,batch_f1,batch_acc,batch_prec
7,50,53,0.152851,0.154454,0.00007862,0.647678,0.935855,0.736959
7,53,53,0.152687,0.159614,0.00007862,0.385088,0.940789,0.434211
8,10,53,0.141719,0.148902,0.00006805,0.576907,0.934211,0.644763
8,20,53,0.134611,0.113604,0.00006805,0.673616,0.953399,0.722139
8,30,53,0.134528,0.144942,0.00006805,0.639976,0.940241,0.733772
8,40,53,0.135465,0.150468,0.00006805,0.589316,0.941886,0.647160
8,50,53,0.136162,0.153042,0.00006805,0.580800,0.934759,0.709421
8,53,53,0.135083,0.085437,0.00006805,0.455639,0.960526,0.495614
9,10,53,0.120569,0.117865,0.00005647,0.573867,0.949561,0.616168
9,20,53,0.121341,0.124801,0.00005647,0.593080,0.952303,0.627998
9,30,53,0.122136,0.124869,0.00005647,0.665860,0.956689,0.706928
9,40,53,0.122348,0.122383,0.00005647,0.692618,0.956140,0.732854
9,50,53,0.121784,0.119858,0.00005647,0.580162,0.945175,0.645871
9,53,53,0.122301,0.133237,0.00005647,0.400000,0.947368,0.421053
10,10,53,0.106924,0.105419,0.00004453,0.703029,0.957785,0.725300
10,20,53,0.107735,0.120430,0.00004453,0.603058,0.946820,0.671837
10,30,53,0.106378,0.112710,0.00004453,0.725139,0.953947,0.755456
10,40,53,0.105268,0.106662,0.00004453,0.682347,0.954496,0.701686
10,50,53,0.106128,0.107850,0.00004453,0.721811,0.958882,0.786329
10,53,53,0.107014,0.133044,0.00004453,0.526316,0.967105,0.578947
11,10,53,0.088972,0.078811,0.00003295,0.703324,0.973684,0.723034
11,20,53,0.093068,0.089611,0.00003295,0.667800,0.964912,0.686629
11,30,53,0.092902,0.108332,0.00003295,0.744739,0.961075,0.765151
11,40,53,0.094219,0.098060,0.00003295,0.702576,0.961075,0.746600
11,50,53,0.093325,0.069734,0.00003295,0.756566,0.972588,0.771206
11,53,53,0.093214,0.089340,0.00003295,0.483626,0.960526,0.491228
12,10,53,0.085513,0.089707,0.00002238,0.775037,0.965461,0.833245
12,20,53,0.081885,0.082554,0.00002238,0.635010,0.969846,0.696173
12,30,53,0.081189,0.084954,0.00002238,0.732637,0.968750,0.774953
12,40,53,0.081678,0.086814,0.00002238,0.734488,0.968202,0.792064
12,50,53,0.081705,0.079660,0.00002238,0.827914,0.973136,0.834930
12,53,53,0.082208,0.104381,0.00002238,0.441103,0.953947,0.456140
13,10,53,0.070777,0.062889,0.00001345,0.763526,0.975329,0.789895
13,20,53,0.070741,0.066162,0.00001345,0.766388,0.975329,0.763996
13,30,53,0.072175,0.067358,0.00001345,0.696072,0.970943,0.704994
13,40,53,0.072906,0.083444,0.00001345,0.764361,0.970943,0.793364
13,50,53,0.073416,0.075389,0.00001345,0.680510,0.971491,0.725724
13,53,53,0.072459,0.020405,0.00001345,0.473684,1.000000,0.473684
14,10,53,0.064226,0.059139,0.00000667,0.814107,0.980263,0.865268
14,20,53,0.067538,0.077144,0.00000667,0.740569,0.969298,0.781189
14,30,53,0.065952,0.054653,0.00000667,0.794028,0.980263,0.816024
14,40,53,0.066205,0.069305,0.00000667,0.663931,0.973684,0.678733
14,50,53,0.067172,0.076890,0.00000667,0.761779,0.972588,0.791220
14,53,53,0.066386,0.038533,0.00000667,0.447368,0.986842,0.438597
15,10,53,0.062323,0.054393,0.00000244,0.827610,0.981908,0.857496
15,20,53,0.065168,0.059028,0.00000244,0.763847,0.978070,0.815075
15,30,53,0.064327,0.066784,0.00000244,0.776896,0.973684,0.780704
15,40,53,0.063787,0.054010,0.00000244,0.769571,0.982456,0.809278
15,50,53,0.063319,0.059210,0.00000244,0.721418,0.976425,0.738013
15,53,53,0.063097,0.048802,0.00000244,0.458647,0.986842,0.460526
