epoch,batch,n_batches,running_loss,batch_loss,lr,batch_f1,batch_acc,batch_prec
7,40,53,0.167992,0.167948,0.00007862,0.550486,0.924342,0.583883
7,50,53,0.166132,0.159006,0.00007862,0.500703,0.937500,0.551934
7,53,53,0.168583,0.295677,0.00007862,0.236842,0.907895,0.228070
8,10,53,0.152060,0.130121,0.00006805,0.550249,0.946272,0.603686
8,20,53,0.153223,0.188424,0.00006805,0.547409,0.927631,0.675823
8,30,53,0.151063,0.120540,0.00006805,0.588375,0.950658,0.656454
8,40,53,0.149428,0.119014,0.00006805,0.629295,0.952851,0.722076
8,50,53,0.149269,0.167994,0.00006805,0.485174,0.924342,0.576868
8,53,53,0.149538,0.170617,0.00006805,0.322807,0.921053,0.324561
9,10,53,0.133409,0.144670,0.00005647,0.576399,0.938597,0.618839
9,20,53,0.136091,0.156545,0.00005647,0.595668,0.936404,0.624096
9,30,53,0.133096,0.108641,0.00005647,0.603342,0.947368,0.629257
9,40,53,0.132878,0.121159,0.00005647,0.603650,0.951755,0.644522
9,50,53,0.134583,0.152591,0.00005647,0.613118,0.930921,0.655776
9,53,53,0.134886,0.162513,0.00005647,0.305263,0.921053,0.324561
10,10,53,0.114336,0.107900,0.00004453,0.512713,0.956140,0.543145
10,20,53,0.116644,0.143373,0.00004453,0.613721,0.946272,0.650200
10,30,53,0.120860,0.114825,0.00004453,0.573280,0.952851,0.626897
10,40,53,0.120508,0.128362,0.00004453,0.709486,0.947368,0.759860
10,50,53,0.119670,0.097813,0.00004453,0.619765,0.957237,0.654667
10,53,53,0.119752,0.108797,0.00004453,0.210526,0.960526,0.210526
11,10,53,0.098014,0.089513,0.00003295,0.665841,0.959430,0.731783
11,20,53,0.103472,0.117972,0.00003295,0.609528,0.951754,0.639947
11,30,53,0.105831,0.099585,0.00003295,0.674104,0.961623,0.732707
11,40,53,0.106154,0.123134,0.00003295,0.574246,0.944079,0.586492
11,50,53,0.105230,0.109778,0.00003295,0.656547,0.958333,0.708214
11,53,53,0.105372,0.131758,0.00003295,0.350877,0.947368,0.342105
12,10,53,0.096718,0.093666,0.00002238,0.724375,0.968202,0.750821
12,20,53,0.090287,0.090991,0.00002238,0.635166,0.964912,0.656827
12,30,53,0.093003,0.088532,0.00002238,0.664541,0.967105,0.719683
12,40,53,0.094172,0.084871,0.00002238,0.709639,0.971491,0.719019
12,50,53,0.094293,0.105707,0.00002238,0.691990,0.957237,0.708869
12,53,53,0.093205,0.060481,0.00002238,0.357895,0.986842,0.350877
13,10,53,0.077657,0.092883,0.00001345,0.627131,0.959430,0.653415
13,20,53,0.079840,0.077634,0.00001345,0.766012,0.968202,0.772651
13,30,53,0.079529,0.061755,0.00001345,0.675734,0.975877,0.685203
13,40,53,0.082891,0.075413,0.00001345,0.708555,0.972588,0.712929
13,50,53,0.083392,0.075286,0.00001345,0.667781,0.972588,0.688185
13,53,53,0.083668,0.088236,0.00001345,0.315789,0.986842,0.315789
14,10,53,0.076173,0.087444,0.00000667,0.676384,0.967105,0.708131
14,20,53,0.076863,0.063941,0.00000667,0.667927,0.978070,0.723528
14,30,53,0.077992,0.078303,0.00000667,0.689398,0.970395,0.736480
14,40,53,0.077353,0.056443,0.00000667,0.801630,0.985746,0.807146
14,50,53,0.078079,0.084728,0.00000667,0.653992,0.968202,0.672457
14,53,53,0.078515,0.100858,0.00000667,0.315789,0.960526,0.315789
15,10,53,0.065729,0.058164,0.00000244,0.623715,0.980263,0.638433
15,20,53,0.068347,0.072820,0.00000244,0.731072,0.975877,0.790010
15,30,53,0.068948,0.080578,0.00000244,0.649976,0.968202,0.662587
15,40,53,0.071153,0.067166,0.00000244,0.733098,0.982456,0.747261
15,50,53,0.071560,0.083990,0.00000244,0.744329,0.974781,0.802330
15,53,53,0.071733,0.070625,0.00000244,0.392982,0.973684,0.394737
