epoch,batch,n_batches,running_loss
10,300,3717,0.069996
10,400,3717,0.069918
10,500,3717,0.069646
10,600,3717,0.069927
10,700,3717,0.070252
10,800,3717,0.070144
10,900,3717,0.070294
10,1000,3717,0.070258
10,1100,3717,0.070215
10,1200,3717,0.070223
10,1300,3717,0.070177
10,1400,3717,0.070269
10,1500,3717,0.070473
10,1600,3717,0.070586
10,1700,3717,0.070715
10,1800,3717,0.070752
10,1900,3717,0.070767
10,2000,3717,0.070825
10,2100,3717,0.070822
10,2200,3717,0.070924
10,2300,3717,0.071023
10,2400,3717,0.071068
10,2500,3717,0.071077
10,2600,3717,0.071129
10,2700,3717,0.071069
10,2800,3717,0.071084
10,2900,3717,0.071210
10,3000,3717,0.071195
10,3100,3717,0.071262
10,3200,3717,0.071315
10,3300,3717,0.071380
10,3400,3717,0.071403
10,3500,3717,0.071506
10,3600,3717,0.071502
10,3700,3717,0.071524
11,100,3717,0.059277
11,200,3717,0.059760
11,300,3717,0.059635
11,400,3717,0.059900
11,500,3717,0.059799
11,600,3717,0.060124
11,700,3717,0.060044
11,800,3717,0.060391
11,900,3717,0.060298
11,1000,3717,0.060567
11,1100,3717,0.060537
11,1200,3717,0.060635
11,1300,3717,0.060775
11,1400,3717,0.060890
11,1500,3717,0.061077
11,1600,3717,0.061323
11,1700,3717,0.061273
11,1800,3717,0.061414
11,1900,3717,0.061520
11,2000,3717,0.061587
11,2100,3717,0.061633
11,2200,3717,0.061816
11,2300,3717,0.061915
11,2400,3717,0.061951
11,2500,3717,0.062008
11,2600,3717,0.062150
11,2700,3717,0.062252
11,2800,3717,0.062290
11,2900,3717,0.062363
11,3000,3717,0.062464
11,3100,3717,0.062530
11,3200,3717,0.062578
11,3300,3717,0.062641
11,3400,3717,0.062653
11,3500,3717,0.062687
11,3600,3717,0.062746
11,3700,3717,0.062763
12,100,3717,0.051243
12,200,3717,0.051434
12,300,3717,0.051776
12,400,3717,0.051993
12,500,3717,0.052040
12,600,3717,0.052237
12,700,3717,0.052385
12,800,3717,0.052519
12,900,3717,0.052477
12,1000,3717,0.052619
12,1100,3717,0.052667
12,1200,3717,0.052703
12,1300,3717,0.052721
12,1400,3717,0.052840
12,1500,3717,0.052965
12,1600,3717,0.053009
12,1700,3717,0.053013
12,1800,3717,0.053140
12,1900,3717,0.053228
12,2000,3717,0.053302
12,2100,3717,0.053423
12,2200,3717,0.053459
12,2300,3717,0.053560
12,2400,3717,0.053630
12,2500,3717,0.053689
12,2600,3717,0.053782
12,2700,3717,0.053831
12,2800,3717,0.053857
12,2900,3717,0.053907
12,3000,3717,0.053931
12,3100,3717,0.054056
12,3200,3717,0.054123
12,3300,3717,0.054258
12,3400,3717,0.054331
12,3500,3717,0.054396
12,3600,3717,0.054405
12,3700,3717,0.054470
13,100,3717,0.044913
13,200,3717,0.045047
13,300,3717,0.044798
13,400,3717,0.044544
13,500,3717,0.044521
13,600,3717,0.044513
13,700,3717,0.044380
13,800,3717,0.044437
13,900,3717,0.044533
13,1000,3717,0.044688
13,1100,3717,0.044797
13,1200,3717,0.044908
13,1300,3717,0.045011
13,1400,3717,0.045162
13,1500,3717,0.045279
13,1600,3717,0.045470
13,1700,3717,0.045574
13,1800,3717,0.045736
13,1900,3717,0.045704
13,2000,3717,0.045807
13,2100,3717,0.045834
13,2200,3717,0.045874
13,2300,3717,0.045959
13,2400,3717,0.046053
13,2500,3717,0.046126
13,2600,3717,0.046142
13,2700,3717,0.046229
13,2800,3717,0.046308
13,2900,3717,0.046398
13,3000,3717,0.046441
13,3100,3717,0.046520
13,3200,3717,0.046599
13,3300,3717,0.046701
13,3400,3717,0.046810
13,3500,3717,0.046915
13,3600,3717,0.046994
13,3700,3717,0.047092
14,100,3717,0.039450
14,200,3717,0.038594
14,300,3717,0.038562
14,400,3717,0.038252
14,500,3717,0.038429
14,600,3717,0.038611
14,700,3717,0.038509
14,800,3717,0.038467
14,900,3717,0.038621
14,1000,3717,0.038722
14,1100,3717,0.038710
14,1200,3717,0.038825
14,1300,3717,0.038869
14,1400,3717,0.038874
14,1500,3717,0.038854
14,1600,3717,0.038953
14,1700,3717,0.038967
14,1800,3717,0.039047
14,1900,3717,0.039101
14,2000,3717,0.039310
14,2100,3717,0.039400
14,2200,3717,0.039470
14,2300,3717,0.039581
14,2400,3717,0.039662
14,2500,3717,0.039744
14,2600,3717,0.039842
14,2700,3717,0.039873
14,2800,3717,0.039964
14,2900,3717,0.039980
14,3000,3717,0.040015
14,3100,3717,0.040042
14,3200,3717,0.040065
14,3300,3717,0.040092
14,3400,3717,0.040127
14,3500,3717,0.040173
14,3600,3717,0.040196
14,3700,3717,0.040275
15,100,3717,0.031812
15,200,3717,0.031743
15,300,3717,0.031288
15,400,3717,0.031355
15,500,3717,0.031550
15,600,3717,0.031654
15,700,3717,0.031744
15,800,3717,0.031961
15,900,3717,0.032060
15,1000,3717,0.032069
15,1100,3717,0.032177
15,1200,3717,0.032414
15,1300,3717,0.032437
15,1400,3717,0.032485
15,1500,3717,0.032489
15,1600,3717,0.032501
15,1700,3717,0.032613
15,1800,3717,0.032707
15,1900,3717,0.032841
15,2000,3717,0.032914
15,2100,3717,0.033035
15,2200,3717,0.033047
15,2300,3717,0.033159
15,2400,3717,0.033230
15,2500,3717,0.033278
15,2600,3717,0.033354
15,2700,3717,0.033440
15,2800,3717,0.033516
15,2900,3717,0.033506
15,3000,3717,0.033554
15,3100,3717,0.033626
15,3200,3717,0.033683
15,3300,3717,0.033746
15,3400,3717,0.033845
15,3500,3717,0.033912
15,3600,3717,0.034000
15,3700,3717,0.034055
16,100,3717,0.025784
16,200,3717,0.026186
16,300,3717,0.026246
16,400,3717,0.026211
16,500,3717,0.026039
16,600,3717,0.026282
16,700,3717,0.026340
16,800,3717,0.026501
16,900,3717,0.026559
16,1000,3717,0.026690
16,1100,3717,0.026728
16,1200,3717,0.026786
16,1300,3717,0.026842
16,1400,3717,0.027018
16,1500,3717,0.027094
16,1600,3717,0.027170
16,1700,3717,0.027266
16,1800,3717,0.027376
16,1900,3717,0.027514
16,2000,3717,0.027553
16,2100,3717,0.027622
16,2200,3717,0.027708
16,2300,3717,0.027690
16,2400,3717,0.027734
16,2500,3717,0.027821
16,2600,3717,0.027915
16,2700,3717,0.027985
16,2800,3717,0.028073
16,2900,3717,0.028125
16,3000,3717,0.028123
16,3100,3717,0.028173
16,3200,3717,0.028238
16,3300,3717,0.028287
16,3400,3717,0.028326
16,3500,3717,0.028365
16,3600,3717,0.028421
16,3700,3717,0.028502
